max_cisd_bars,entry,rr,stop_buffer,sr_max_atr,sweep_min_atr,rejection_min,volume_min,displacement_min_atr,ifvg_required,fvg_required,absorption,train_trades,train_wr,train_exp_r,train_pf,train_dd_r,valid_trades,valid_wr,valid_exp_r,valid_pf,valid_dd_r,target_50,robust_wr,robust_exp
8,NO_FIB,4.0,0.25,,0.05,0.3,,0.5,False,False,NONE,1003,33.300099700897306,0.6650049850448654,1.9970104633781764,14.0,440,32.95454545454545,0.6477272727272727,1.9661016949152543,17.0,False,32.95454545454545,0.6477272727272727
5,FIB_705,4.0,0.25,0.15,0.05,0.3,,0.3,False,False,NONE,264,32.95454545454545,0.6477272727272727,1.9661016949152543,11.0,141,33.33333333333333,0.6666666666666666,2.0,13.0,False,32.95454545454545,0.6477272727272727
5,FIB_705,4.0,0.25,0.3,,0.4,,0.5,False,False,NONE,264,32.95454545454545,0.6477272727272727,1.9661016949152543,13.0,124,36.29032258064516,0.8145161290322581,2.278481012658228,14.0,False,32.95454545454545,0.6477272727272727
5,FIB_705,4.0,0.5,0.3,,0.4,,0.5,False,False,NONE,264,32.95454545454545,0.6477272727272727,1.9661016949152543,13.0,124,36.29032258064516,0.8145161290322581,2.278481012658228,14.0,False,32.95454545454545,0.6477272727272727
5,FIB_786,4.0,0.25,0.3,,,,0.3,False,False,BASIC,176,32.95454545454545,0.6477272727272727,1.9661016949152543,15.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,32.95454545454545,0.6477272727272727
5,FIB_786,4.0,0.25,0.3,,,1.2,0.3,False,False,BASIC,176,32.95454545454545,0.6477272727272727,1.9661016949152543,15.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,32.95454545454545,0.6477272727272727
5,FIB_786,4.0,0.25,0.3,,0.3,,0.3,False,False,BASIC,176,32.95454545454545,0.6477272727272727,1.9661016949152543,15.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,32.95454545454545,0.6477272727272727
5,FIB_786,4.0,0.25,0.3,,0.3,1.2,0.3,False,False,NONE,176,32.95454545454545,0.6477272727272727,1.9661016949152543,15.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,32.95454545454545,0.6477272727272727
5,FIB_786,4.0,0.25,0.3,,0.3,1.2,0.3,False,False,BASIC,176,32.95454545454545,0.6477272727272727,1.9661016949152543,15.0,83,34.93975903614458,0.7469879518072289,2.1481481481481484,9.0,False,32.95454545454545,0.6477272727272727
8,NO_FIB,4.0,0.5,0.5,,,,0.3,False,False,NONE,1132,32.95053003533569,0.6475265017667845,1.9657444005270093,14.0,533,33.771106941838646,0.6885553470919324,2.039660056657224,10.0,False,32.95053003533569,0.6475265017667845
8,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.5,False,False,NONE,579,34.715025906735754,0.7357512953367875,2.126984126984127,13.0,261,32.95019157088122,0.6475095785440613,1.9657142857142855,12.0,False,32.95019157088122,0.6475095785440613
8,FIB_786,4.0,0.5,0.3,0.15,0.4,,,False,False,NONE,340,32.94117647058823,0.6470588235294118,1.9649122807017545,14.0,157,33.12101910828025,0.6560509554140127,1.980952380952381,13.0,False,32.94117647058823,0.6470588235294118
3,FIB_618,4.0,0.25,0.15,,0.4,,0.3,False,False,NONE,252,32.93650793650794,0.6468253968253969,1.9644970414201184,14.0,118,33.89830508474576,0.6949152542372882,2.051282051282051,13.0,False,32.93650793650794,0.6468253968253969
5,FIB_786,4.0,0.5,0.15,0.05,0.4,,0.3,False,False,NONE,174,35.05747126436782,0.7528735632183908,2.15929203539823,9.0,82,32.926829268292686,0.6463414634146342,1.963636363636364,12.0,False,32.926829268292686,0.6463414634146342
5,NO_FIB,4.0,0.5,,,,,0.3,False,False,NONE,1856,32.92025862068966,0.6460129310344828,1.9630522088353413,17.0,848,34.08018867924528,0.7040094339622641,2.067978533094812,14.0,False,32.92025862068966,0.6460129310344828
3,NO_FIB,4.0,0.25,0.5,,0.3,,0.75,False,False,NONE,332,35.54216867469879,0.7771084337349398,2.205607476635514,16.0,158,32.91139240506329,0.6455696202531646,1.962264150943396,8.0,False,32.91139240506329,0.6455696202531646
3,NO_FIB,4.0,0.5,0.5,,0.3,,0.75,False,False,NONE,330,36.06060606060606,0.803030303030303,2.255924170616114,16.0,158,32.91139240506329,0.6455696202531646,1.962264150943396,8.0,False,32.91139240506329,0.6455696202531646
8,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.75,False,False,NONE,334,34.4311377245509,0.7215568862275449,2.1004566210045663,16.0,158,32.91139240506329,0.6455696202531646,1.962264150943396,10.0,False,32.91139240506329,0.6455696202531646
8,NO_FIB,4.0,0.5,0.5,0.05,0.3,,0.75,False,False,NONE,332,34.63855421686747,0.7319277108433735,2.119815668202765,16.0,158,32.91139240506329,0.6455696202531646,1.962264150943396,10.0,False,32.91139240506329,0.6455696202531646
5,FIB_786,4.0,0.5,0.3,0.15,0.4,,,False,False,NONE,337,32.93768545994065,0.6468842729970327,1.9646017699115044,13.0,155,32.903225806451616,0.6451612903225806,1.9615384615384612,13.0,False,32.903225806451616,0.6451612903225806
5,FIB_786,4.0,0.5,0.15,0.15,0.4,,,False,False,NONE,152,32.89473684210527,0.6447368421052632,1.96078431372549,11.0,75,38.66666666666666,0.9333333333333332,2.5217391304347827,8.0,False,32.89473684210527,0.6447368421052632
3,FIB_786,4.0,0.25,0.3,0.15,0.3,,0.3,False,False,NONE,301,32.89036544850498,0.6445182724252492,1.9603960396039604,11.0,141,33.33333333333333,0.6666666666666666,2.0,7.0,False,32.89036544850498,0.6445182724252492
3,FIB_786,4.0,0.5,0.3,,0.4,,0.3,False,False,NONE,340,34.11764705882353,0.7058823529411765,2.071428571428572,16.0,149,32.88590604026846,0.6442953020134228,1.96,15.0,False,32.88590604026846,0.6442953020134228
3,NO_FIB,4.0,0.25,0.5,,0.3,,0.3,False,False,NONE,782,33.887468030690535,0.6943734015345269,2.0502901353965184,11.0,368,32.880434782608695,0.6440217391304348,1.959514170040486,11.0,False,32.880434782608695,0.6440217391304348
3,FIB_786,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,NONE,316,33.22784810126582,0.6613924050632911,1.990521327014218,16.0,143,32.86713286713287,0.6433566433566433,1.9583333333333333,15.0,False,32.86713286713287,0.6433566433566433
5,FIB_786,4.0,0.5,0.15,0.15,0.3,,0.3,False,False,NONE,143,32.86713286713287,0.6433566433566433,1.9583333333333333,7.0,71,33.80281690140845,0.6901408450704225,2.042553191489361,7.0,False,32.86713286713287,0.6433566433566433
3,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,BASIC,143,32.86713286713287,0.6433566433566433,1.9583333333333333,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
3,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,NONE,143,32.86713286713287,0.6433566433566433,1.9583333333333333,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
3,FIB_705,4.0,0.25,0.3,,0.4,1.2,0.3,False,False,BASIC,143,32.86713286713287,0.6433566433566433,1.9583333333333333,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
5,FIB_705,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,BASIC,149,33.557046979865774,0.6778523489932886,2.0202020202020203,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
5,FIB_705,4.0,0.25,0.3,0.05,0.4,1.2,0.3,False,False,NONE,149,33.557046979865774,0.6778523489932886,2.0202020202020203,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
5,FIB_705,4.0,0.25,0.3,0.05,0.4,1.2,0.3,False,False,BASIC,149,33.557046979865774,0.6778523489932886,2.0202020202020203,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
8,FIB_705,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,BASIC,152,33.55263157894737,0.6776315789473685,2.01980198019802,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
8,FIB_705,4.0,0.25,0.3,0.05,0.4,1.2,0.3,False,False,NONE,152,33.55263157894737,0.6776315789473685,2.01980198019802,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
8,FIB_705,4.0,0.25,0.3,0.05,0.4,1.2,0.3,False,False,BASIC,152,33.55263157894737,0.6776315789473685,2.01980198019802,10.0,70,32.857142857142854,0.6428571428571429,1.9574468085106385,9.0,False,32.857142857142854,0.6428571428571429
5,NO_FIB,4.0,0.25,,0.05,,,0.3,False,False,NONE,1787,32.84834918858422,0.6424174594292109,1.9566666666666668,16.0,809,33.25092707045735,0.6625463535228677,1.9925925925925927,11.0,False,32.84834918858422,0.6424174594292109
3,NO_FIB,4.0,0.5,,,,,0.3,False,False,NONE,1769,32.843414358394575,0.6421707179197287,1.9562289562289563,17.0,816,33.700980392156865,0.6850490196078431,2.033271719038817,14.0,False,32.843414358394575,0.6421707179197287
3,NO_FIB,4.0,0.25,0.5,0.05,0.4,,0.3,False,False,NONE,590,33.05084745762712,0.652542372881356,1.9746835443037976,12.0,262,32.82442748091603,0.6412213740458015,1.9545454545454544,10.0,False,32.82442748091603,0.6412213740458015
3,NO_FIB,4.0,0.25,0.3,,,,0.75,False,False,NONE,394,36.54822335025381,0.8274111675126904,2.304,8.0,195,32.82051282051282,0.6410256410256411,1.954198473282443,12.0,False,32.82051282051282,0.6410256410256411
3,NO_FIB,4.0,0.5,0.3,,,,0.75,False,False,NONE,393,36.895674300254456,0.8447837150127226,2.338709677419355,8.0,195,32.82051282051282,0.6410256410256411,1.954198473282443,12.0,False,32.82051282051282,0.6410256410256411
5,NO_FIB,4.0,0.5,0.5,0.05,0.3,,0.5,False,False,NONE,567,34.038800705467374,0.7019400352733686,2.064171122994652,13.0,259,32.818532818532816,0.640926640926641,1.9540229885057472,12.0,False,32.818532818532816,0.640926640926641
8,FIB_786,4.0,0.5,0.5,0.05,0.4,,0.3,False,False,BASIC,192,32.8125,0.640625,1.9534883720930232,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,32.8125,0.640625
8,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,NONE,192,32.8125,0.640625,1.9534883720930232,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,32.8125,0.640625
8,FIB_786,4.0,0.5,0.5,0.05,0.4,1.2,0.3,False,False,BASIC,192,32.8125,0.640625,1.9534883720930232,14.0,83,33.734939759036145,0.6867469879518072,2.036363636363636,9.0,False,32.8125,0.640625
5,NO_FIB,4.0,0.25,0.5,,0.3,,0.3,False,False,NONE,811,33.53884093711467,0.6769420468557337,2.018552875695733,11.0,381,32.808398950131235,0.6404199475065617,1.953125,11.0,False,32.808398950131235,0.6404199475065617
5,NO_FIB,4.0,0.25,,0.05,0.4,,0.5,False,False,NONE,765,32.810457516339866,0.6405228758169934,1.953307392996109,14.0,314,32.802547770700635,0.6401273885350318,1.95260663507109,9.0,False,32.802547770700635,0.6401273885350318
3,NO_FIB,4.0,0.25,0.3,,,,0.5,False,False,NONE,651,36.25192012288787,0.8125960061443932,2.274698795180723,13.0,308,32.7922077922078,0.6396103896103896,1.9516908212560389,12.0,False,32.7922077922078,0.6396103896103896
8,NO_FIB,4.0,0.5,0.15,0.15,,,,False,False,NONE,396,34.34343434343434,0.7171717171717171,2.0923076923076924,13.0,183,32.78688524590164,0.639344262295082,1.951219512195122,12.0,False,32.78688524590164,0.639344262295082
3,FIB_705,4.0,0.25,0.3,,0.3,,0.3,False,False,NONE,482,32.780082987551864,0.6390041493775933,1.9506172839506173,14.0,237,33.33333333333333,0.6666666666666666,2.0,18.0,False,32.780082987551864,0.6390041493775933
8,FIB_786,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,NONE,421,32.779097387173394,0.6389548693586699,1.9505300353356887,13.0,201,33.83084577114428,0.6915422885572139,2.045112781954887,13.0,False,32.779097387173394,0.6389548693586699
8,FIB_786,4.0,0.5,0.3,0.05,0.3,,0.3,False,False,NONE,421,32.779097387173394,0.6389548693586699,1.9505300353356887,13.0,201,32.83582089552239,0.6417910447761194,1.9555555555555555,13.0,False,32.779097387173394,0.6389548693586699
5,NO_FIB,4.0,0.5,0.3,0.05,,,0.5,False,False,NONE,630,35.07936507936508,0.753968253968254,2.161369193154034,16.0,296,32.77027027027027,0.6385135135135135,1.949748743718593,12.0,False,32.77027027027027,0.6385135135135135
3,NO_FIB,4.0,0.25,,0.05,,,0.3,False,False,NONE,1700,32.76470588235294,0.638235294117647,1.9492563429571304,16.0,776,33.118556701030926,0.6559278350515464,1.9807321772639688,14.0,False,32.76470588235294,0.638235294117647
8,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,NONE,464,32.758620689655174,0.6379310344827587,1.948717948717949,17.0,189,32.804232804232804,0.6402116402116402,1.952755905511811,15.0,False,32.758620689655174,0.6379310344827587
5,FIB_786,4.0,0.25,0.3,0.05,,,0.3,False,False,BASIC,174,32.758620689655174,0.6379310344827587,1.948717948717949,15.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,32.758620689655174,0.6379310344827587
5,FIB_786,4.0,0.25,0.3,0.05,,1.2,0.3,False,False,BASIC,174,32.758620689655174,0.6379310344827587,1.948717948717949,15.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,32.758620689655174,0.6379310344827587
5,FIB_786,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,BASIC,174,32.758620689655174,0.6379310344827587,1.948717948717949,15.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,32.758620689655174,0.6379310344827587
5,FIB_786,4.0,0.25,0.3,0.05,0.3,1.2,0.3,False,False,NONE,174,32.758620689655174,0.6379310344827587,1.948717948717949,15.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,32.758620689655174,0.6379310344827587
5,FIB_786,4.0,0.25,0.3,0.05,0.3,1.2,0.3,False,False,BASIC,174,32.758620689655174,0.6379310344827587,1.948717948717949,15.0,81,33.33333333333333,0.6666666666666666,2.0,9.0,False,32.758620689655174,0.6379310344827587
3,NO_FIB,4.0,0.25,0.15,0.15,,1.5,,False,False,NONE,141,36.17021276595745,0.8085106382978723,2.2666666666666666,8.0,58,32.758620689655174,0.6379310344827587,1.948717948717949,7.0,False,32.758620689655174,0.6379310344827587
3,NO_FIB,4.0,0.5,0.15,0.15,,1.5,,False,False,NONE,141,36.17021276595745,0.8085106382978723,2.2666666666666666,8.0,58,32.758620689655174,0.6379310344827587,1.948717948717949,7.0,False,32.758620689655174,0.6379310344827587
8,NO_FIB,4.0,0.25,0.5,,0.4,,0.3,False,False,NONE,647,33.84853168469861,0.6924265842349304,2.046728971962617,10.0,287,32.752613240418114,0.6376306620209059,1.9481865284974091,10.0,False,32.752613240418114,0.6376306620209059
8,FIB_786,4.0,0.25,0.3,,0.3,,0.3,False,False,NONE,452,32.743362831858406,0.6371681415929203,1.947368421052632,18.0,212,34.90566037735849,0.7452830188679245,2.1449275362318843,13.0,False,32.743362831858406,0.6371681415929203
5,NO_FIB,4.0,0.25,0.5,0.05,,,0.3,False,False,NONE,1072,32.742537313432834,0.6371268656716418,1.9472954230235784,13.0,504,33.13492063492063,0.6567460317460317,1.9821958456973292,10.0,False,32.742537313432834,0.6371268656716418
3,NO_FIB,4.0,0.25,0.15,0.05,,,0.75,False,False,NONE,234,37.17948717948718,0.8589743589743589,2.36734693877551,8.0,110,32.72727272727273,0.6363636363636364,1.945945945945946,7.0,False,32.72727272727273,0.6363636363636364
3,NO_FIB,4.0,0.5,0.15,0.05,,,0.75,False,False,NONE,233,37.33905579399141,0.8669527896995708,2.3835616438356166,8.0,110,32.72727272727273,0.6363636363636364,1.945945945945946,7.0,False,32.72727272727273,0.6363636363636364
3,FIB_786,4.0,0.25,0.3,0.05,,,0.3,False,False,BASIC,165,32.72727272727273,0.6363636363636364,1.945945945945946,13.0,79,32.91139240506329,0.6455696202531646,1.962264150943396,9.0,False,32.72727272727273,0.6363636363636364
3,FIB_786,4.0,0.25,0.3,0.05,,1.2,0.3,False,False,BASIC,165,32.72727272727273,0.6363636363636364,1.945945945945946,13.0,79,32.91139240506329,0.6455696202531646,1.962264150943396,9.0,False,32.72727272727273,0.6363636363636364
3,FIB_786,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,BASIC,165,32.72727272727273,0.6363636363636364,1.945945945945946,13.0,79,32.91139240506329,0.6455696202531646,1.962264150943396,9.0,False,32.72727272727273,0.6363636363636364
3,FIB_786,4.0,0.25,0.3,0.05,0.3,1.2,0.3,False,False,NONE,165,32.72727272727273,0.6363636363636364,1.945945945945946,13.0,79,32.91139240506329,0.6455696202531646,1.962264150943396,9.0,False,32.72727272727273,0.6363636363636364
3,FIB_786,4.0,0.25,0.3,0.05,0.3,1.2,0.3,False,False,BASIC,165,32.72727272727273,0.6363636363636364,1.945945945945946,13.0,79,32.91139240506329,0.6455696202531646,1.962264150943396,9.0,False,32.72727272727273,0.6363636363636364
8,NO_FIB,4.0,0.5,0.5,0.15,,,0.5,False,False,NONE,648,32.71604938271605,0.6358024691358025,1.944954128440367,16.0,295,34.23728813559322,0.711864406779661,2.082474226804124,14.0,False,32.71604938271605,0.6358024691358025
5,NO_FIB,4.0,0.25,0.5,0.05,0.4,,0.3,False,False,NONE,613,32.95269168026101,0.6476345840130505,1.9659367396593677,11.0,269,32.71375464684015,0.6356877323420075,1.9447513812154693,10.0,False,32.71375464684015,0.6356877323420075
5,NO_FIB,4.0,0.25,,0.15,,,0.3,False,False,NONE,1501,32.71152564956695,0.6355762824783477,1.9445544554455445,18.0,683,33.67496339677892,0.6837481698389458,2.0309050772626933,14.0,False,32.71152564956695,0.6355762824783477
5,NO_FIB,4.0,0.5,0.5,0.15,,,0.5,False,False,NONE,642,32.71028037383177,0.6355140186915887,1.9444444444444444,16.0,293,34.47098976109216,0.7235494880546075,2.1041666666666665,14.0,False,32.71028037383177,0.6355140186915887
5,FIB_705,4.0,0.25,0.15,0.05,0.3,,0.5,False,False,NONE,183,33.33333333333333,0.6666666666666666,2.0,12.0,107,32.71028037383177,0.6355140186915887,1.9444444444444444,11.0,False,32.71028037383177,0.6355140186915887
5,FIB_705,4.0,0.5,0.15,0.05,0.3,,0.5,False,False,NONE,183,33.33333333333333,0.6666666666666666,2.0,12.0,107,32.71028037383177,0.6355140186915887,1.9444444444444444,11.0,False,32.71028037383177,0.6355140186915887
8,FIB_705,4.0,0.25,0.15,0.05,0.3,,0.3,False,False,NONE,266,32.70676691729324,0.6353383458646616,1.9441340782122905,11.0,142,33.098591549295776,0.6549295774647887,1.9789473684210528,13.0,False,32.70676691729324,0.6353383458646616
3,NO_FIB,4.0,0.25,,0.05,0.3,,0.5,False,False,NONE,953,33.89296956977964,0.6946484784889821,2.0507936507936506,13.0,425,32.70588235294118,0.6352941176470588,1.944055944055944,17.0,False,32.70588235294118,0.6352941176470588
3,NO_FIB,4.0,0.25,0.3,0.15,,,0.5,False,False,NONE,437,34.55377574370709,0.7276887871853547,2.111888111888112,10.0,211,32.70142180094787,0.6350710900473934,1.943661971830986,13.0,False,32.70142180094787,0.6350710900473934
5,FIB_786,4.0,0.5,0.3,,0.3,,0.3,False,False,NONE,448,33.482142857142854,0.6741071428571429,2.0134228187919465,18.0,211,32.70142180094787,0.6350710900473934,1.943661971830986,13.0,False,32.70142180094787,0.6350710900473934
8,NO_FIB,4.0,0.5,,,,,0.3,False,False,NONE,1875,32.693333333333335,0.6346666666666667,1.942947702060222,17.0,857,33.72228704784131,0.6861143523920653,2.035211267605634,14.0,False,32.693333333333335,0.6346666666666667
8,NO_FIB,4.0,0.5,0.5,0.05,0.3,,0.5,False,False,NONE,572,34.090909090909086,0.7045454545454546,2.0689655172413794,13.0,260,32.69230769230769,0.6346153846153846,1.9428571428571428,12.0,False,32.69230769230769,0.6346153846153846
3,FIB_705,4.0,0.25,0.3,,0.4,,0.5,False,False,NONE,260,32.69230769230769,0.6346153846153846,1.9428571428571428,13.0,122,36.0655737704918,0.8032786885245902,2.2564102564102564,14.0,False,32.69230769230769,0.6346153846153846
3,FIB_705,4.0,0.5,0.3,,0.4,,0.5,False,False,NONE,260,32.69230769230769,0.6346153846153846,1.9428571428571428,13.0,122,36.0655737704918,0.8032786885245902,2.2564102564102564,14.0,False,32.69230769230769,0.6346153846153846
3,FIB_786,4.0,0.25,0.3,0.15,0.4,,0.3,False,False,NONE,243,33.744855967078195,0.6872427983539094,2.037267080745341,13.0,104,32.69230769230769,0.6346153846153846,1.9428571428571428,12.0,False,32.69230769230769,0.6346153846153846
8,FIB_786,4.0,0.5,0.15,0.15,0.4,,,False,False,NONE,153,32.6797385620915,0.6339869281045751,1.941747572815534,11.0,77,38.961038961038966,0.948051948051948,2.5531914893617023,8.0,False,32.6797385620915,0.6339869281045751
3,NO_FIB,4.0,0.25,,0.15,,,0.3,False,False,NONE,1414,32.67326732673268,0.6336633663366337,1.9411764705882355,18.0,647,33.53941267387944,0.6769706336939721,2.01860465116279,18.0,False,32.67326732673268,0.6336633663366337
3,NO_FIB,4.0,0.5,0.5,0.15,,,0.5,False,False,NONE,606,32.67326732673268,0.6336633663366337,1.9411764705882355,15.0,281,34.16370106761566,0.708185053380783,2.075675675675676,14.0,False,32.67326732673268,0.6336633663366337
5,NO_FIB,4.0,0.25,0.3,0.05,,,0.5,False,False,NONE,635,35.43307086614173,0.7716535433070866,2.1951219512195124,16.0,300,32.666666666666664,0.6333333333333333,1.9405940594059403,12.0,False,32.666666666666664,0.6333333333333333
3,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.3,False,False,NONE,745,33.02013422818792,0.6510067114093959,1.971943887775551,13.0,349,32.664756446991404,0.6332378223495702,1.9404255319148933,10.0,False,32.664756446991404,0.6332378223495702
5,NO_FIB,4.0,0.25,0.5,0.15,,,0.3,False,False,NONE,839,32.657926102502984,0.6328963051251489,1.9398230088495576,14.0,392,33.6734693877551,0.6836734693877551,2.0307692307692307,11.0,False,32.657926102502984,0.6328963051251489
8,NO_FIB,4.0,0.25,0.5,0.05,,,0.3,False,False,NONE,1081,32.65494912118409,0.6327474560592045,1.93956043956044,13.0,508,32.874015748031496,0.6437007874015748,1.9589442815249267,10.0,False,32.65494912118409,0.6327474560592045
3,NO_FIB,4.0,0.5,0.15,,,,0.5,False,False,NONE,427,38.875878220140514,0.9437939110070258,2.5440613026819925,8.0,196,32.6530612244898,0.6326530612244898,1.9393939393939397,9.0,False,32.6530612244898,0.6326530612244898
8,FIB_786,4.0,0.5,0.3,0.15,0.3,,0.3,False,False,NONE,315,33.33333333333333,0.6666666666666666,2.0,12.0,147,32.6530612244898,0.6326530612244898,1.9393939393939397,9.0,False,32.6530612244898,0.6326530612244898
8,NO_FIB,4.0,0.5,,0.05,0.3,,0.5,False,False,NONE,995,32.96482412060301,0.6482412060301508,1.9670164917541229,14.0,438,32.64840182648402,0.632420091324201,1.9389830508474577,17.0,False,32.64840182648402,0.632420091324201
8,FIB_786,4.0,0.25,0.3,0.15,0.4,,,False,False,NONE,340,32.64705882352941,0.6323529411764706,1.9388646288209608,14.0,157,35.03184713375796,0.7515923566878981,2.156862745098039,12.0,False,32.64705882352941,0.6323529411764706
5,FIB_786,4.0,0.25,0.3,0.15,0.4,,,False,False,NONE,337,32.640949554896146,0.6320474777448071,1.9383259911894275,13.0,155,34.83870967741935,0.7419354838709677,2.1386138613861387,12.0,False,32.640949554896146,0.6320474777448071
8,NO_FIB,4.0,0.25,0.5,,0.3,,0.3,False,False,NONE,816,33.57843137254902,0.678921568627451,2.022140221402214,11.0,383,32.637075718015666,0.6318537859007833,1.937984496124031,11.0,False,32.637075718015666,0.6318537859007833
8,NO_FIB,4.0,0.25,,0.05,,,0.3,False,False,NONE,1805,32.631578947368425,0.631578947368421,1.9375,16.0,818,32.88508557457212,0.6442542787286064,1.9599271402550087,11.0,False,32.631578947368425,0.631578947368421
5,FIB_705,4.0,0.25,0.5,,0.3,,0.5,False,False,NONE,475,32.631578947368425,0.631578947368421,1.9375,19.0,217,33.6405529953917,0.6820276497695853,2.0277777777777777,19.0,False,32.631578947368425,0.631578947368421
3,FIB_705,4.0,0.25,0.3,,0.4,,0.3,False,False,NONE,380,32.631578947368425,0.631578947368421,1.9375,14.0,174,35.63218390804598,0.7816091954022989,2.2142857142857144,15.0,False,32.631578947368425,0.631578947368421
8,NO_FIB,4.0,0.25,0.5,0.15,,,0.3,False,False,NONE,846,32.62411347517731,0.6312056737588653,1.936842105263158,14.0,396,33.33333333333333,0.6666666666666666,2.0,11.0,False,32.62411347517731,0.6312056737588653
3,NO_FIB,4.0,0.25,0.5,0.15,,,0.3,False,False,NONE,797,32.622333751568384,0.6311166875784191,1.936685288640596,13.0,370,32.972972972972975,0.6486486486486487,1.967741935483871,12.0,False,32.622333751568384,0.6311166875784191
5,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,NONE,462,32.900432900432904,0.645021645021645,1.961290322580645,17.0,187,32.62032085561498,0.6310160427807486,1.9365079365079363,15.0,False,32.62032085561498,0.6310160427807486
5,FIB_618,4.0,0.5,0.15,,0.4,,0.5,False,False,NONE,183,32.78688524590164,0.639344262295082,1.951219512195122,13.0,92,32.608695652173914,0.6304347826086957,1.935483870967742,12.0,False,32.608695652173914,0.6304347826086957
5,NO_FIB,4.0,0.25,0.5,0.05,0.3,,0.3,False,False,NONE,772,32.64248704663213,0.6321243523316062,1.9384615384615385,13.0,362,32.59668508287293,0.6298342541436464,1.9344262295081969,10.0,False,32.59668508287293,0.6298342541436464
5,FIB_705,4.0,0.5,0.3,,0.3,,0.3,False,False,NONE,497,32.59557344064387,0.6297786720321932,1.9343283582089552,14.0,245,32.6530612244898,0.6326530612244898,1.9393939393939397,19.0,False,32.59557344064387,0.6297786720321932
5,NO_FIB,4.0,0.5,,0.05,0.4,,0.5,False,False,NONE,760,32.76315789473684,0.6381578947368421,1.949119373776908,14.0,313,32.587859424920126,0.6293929712460063,1.933649289099526,9.0,False,32.587859424920126,0.6293929712460063
5,FIB_705,4.0,0.5,0.15,0.05,0.3,,0.3,False,False,NONE,264,32.57575757575758,0.6287878787878788,1.9325842696629212,11.0,141,32.62411347517731,0.6312056737588653,1.936842105263158,13.0,False,32.57575757575758,0.6287878787878788
8,FIB_705,4.0,0.25,0.5,,0.3,,0.5,False,False,NONE,479,32.5678496868476,0.6283924843423799,1.931888544891641,19.0,219,33.33333333333333,0.6666666666666666,2.0,19.0,False,32.5678496868476,0.6283924843423799
3,FIB_786,4.0,0.25,0.3,,0.4,,,False,False,BASIC,172,32.55813953488372,0.627906976744186,1.9310344827586208,10.0,78,33.33333333333333,0.6666666666666666,2.0,10.0,False,32.55813953488372,0.627906976744186
3,FIB_786,4.0,0.25,0.3,,0.4,1.2,,False,False,NONE,172,32.55813953488372,0.627906976744186,1.9310344827586208,10.0,78,33.33333333333333,0.6666666666666666,2.0,10.0,False,32.55813953488372,0.627906976744186
3,FIB_786,4.0,0.25,0.3,,0.4,1.2,,False,False,BASIC,172,32.55813953488372,0.627906976744186,1.9310344827586208,10.0,78,33.33333333333333,0.6666666666666666,2.0,10.0,False,32.55813953488372,0.627906976744186
5,FIB_705,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,NONE,467,32.54817987152035,0.6274089935760171,1.9301587301587304,17.0,231,33.33333333333333,0.6666666666666666,2.0,18.0,False,32.54817987152035,0.6274089935760171
